id,name,description
5BlhHAD30lVfhrUZ3OVMr2,BELAJAR GEOGRAFI,"Selamat datang di podcast kami yang baru bersama saya Kak Tyo sebagai pembawa acara di saluran podcast ini. Podcast ini akan membahas topik yang sangat menarik, yaitu geografi. Kami akan membahas berbagai topik menarik seputar geografi, mulai dari peta, iklim, flora dan fauna, hingga budaya dan sejarah suatu daerah. Kami berharap podcast ini dapat menjadi sumber informasi dan inspirasi bagi Anda yang ingin mempelajari lebih dalam tentang geografi. Jangan lewatkan setiap episode kami, dan jangan ragu untuk memberikan masukan dan saran kepada kami."
5SO77mpUdMTijV8dOy3J2N,Sabda yang Hidup,"Sabda Hidup bersumber pada kisah kasih yang tak lekang ruang dan waktu. Sabda yang dibingkai dalam kerangka cerita indrawi hingga tertangkap akal budi manusia yang terbatas. Sabda Illahi berbicara sejak ribuan tahun lalu tentang Sang Kasih yang mengundang manusia untuk pulang kepada kebaikan, pada kasih, pada diriNya. Firman untuk mengenal Tuhan dan mendalami kemanusiaan diri. Indonesian Audio Bible atau Alkitab audio ini bertujuan mengabarkan kabar suka cita kepada pencinta kedamaian. Kiranya yang bertelinga mendengar, yang bermata melihat kebenaran, dan yang terus mencari akan menemukanNya."
0DsOulVlDtm1IgLPJY5IFL,Dosis Katalis,Podcast Lifehacking + Healthy Lifestyle berbahasa Indonesia. Dibawakan oleh Kurniawan Satria Denta. Pertanyaan atau umpan balik bisa email ke denta@posteo.de .Terima Kasih dan Selamat Mendengarkan. Hosted on Acast. See acast.com/privacy for more information.
6uSxEFCCxPBtl4akQqv4SO,Podcast Universitas Al-Azhar Indonesia,Selamat Datang di Podcast Universitas Al-Azhar Indonesia
7nqV3hhpFz5OpX5vao6fzu,Youth of Indonesia by BNPT RI,Youth of Indonesia by BNPT RI
0fWV56PzP0taFWl64wGUZk,Forum AWO Indonesia Talks,"Selamat Datang di Forum AWO Indonesia Talks! Forum AWO Indonesia Talks adalah podcast edukasi yang membicarakan tentang Animal Welfare khususnya Indonesian Livestock Industry. Narasumber kami adalah para pelaku usaha atau pekerja yang berada di bidang Animal Welfare dan Livestock Industry. Mulai dari Importir, Exportir, Asosiasi, Pemilik RPH, bahkan hingga ke pekerja di RPH. Podcast ini dijalankan oleh tim Humas dan Project Supervisor dari Forum AWO Indonesia. Podcast ini didukung oleh IA-RMCP dan dibawah binaan dari LEP MLA dan GAPUSPINDO."
1SkZqWkaYJp5lA76FDyPWf,ITJ Bandung Podcast,"Media baru dari Indonesia Tanpa JIL Chapter Bandung sebagai sarana sharing ilmu dari berbagai kegiatan ITJ Bandung seperti kajian online, Baca Bareng Online, maupun podcast orisinil yang dibuat khusus."
68M1vH2k21fsTFibovdYWl,Tentang Data,Obrolan tentang data dengan tuan rumah Ali Akbar Septiandri (@aliakbars) bersama para pelaku data di Indonesia dari berbagai bidang. Semua pendapat dan sudut pandang yang disampaikan dalam podcast ini adalah milik pribadi.
2gdwwTBeSMllyERksBzlKi,Mencoba Bertumbuh,"Mencoba Bertumbuh adalah podcast pengembangan diri yang saya dedikasikan untuk diri saya dan kamu para pendengar yang luar biasa.   podcast ini mengajak kamu untuk hidup bertumbuh setiap hari dan menjadi pribadi yang menyenangkan.   kamu juga bisa terhubung dengan saya, yaitu instagram @rudini_t."
2BAiqaIhaabN4qDqtExmp1,Kisah & Suara,Mereka semua hadir melalui suara. Tentang kisah dan suara yang mengudara memberi sebuah perjalanan untuk menemukan arti mendewasakan diri walaupun tumbuh dari ketidakpastian | — @sudutsuara.id
1yLygAW14RqqcEDumUb8DY,Podcast Youth Indonesian Fellowship,Bincang subjective mengenai pergumulan atau isu-isu anak muda Advent yang jarang kita bicarakan. Bersama Areztha Hutabarat dan Pastor Yoanes Sinaga dan Pastor Davied Zebedeus.  Email: podcastyouthif@gmail.com Instagram: podcast_youth_if
61POt0bbhdPpchLWiz5RIn,KOMISARIS: Komik dan Podcast Sejarah Indonesia,"Hai semuanya, welcome to KOMISARIS: Komik dan Podcast Sejarah Indonesia. Kali ini kita akan membahas mengenai salah satu tokoh pahlawan nasional yaitu Shodanco Supriyadi. Shodanco Supriyadi merupakan tokoh yang berperan dalam pemberontakan tentara Pembela Tanah Air (PETA) di Blitar pada tanggal 14 Februari 1945."
7FgrhmBbLUYaGuPkAupOs8,Adib Sofia Official,Channel ini dikreasi untuk mempermudah pencarian dokumentasi serta materi yang telah disampaikan oleh Adib Sofia kepada masyarakat.
2x6BTOVQcAxLmj3BvxD4Jr,The Indra Aziz Show,"Bicara soal musik, kehidupan, dan segala sesuatu yang menginspirasi."
53lICwdvAaNArwKnAdgqiC,APDC Podcast,Discovering The Best Version of You. Follow on Instagram @apdcindonesia
3xLO8SDOl4vcoyXyzLzeEP,ATTL Basket - Indonesia's NBA Analysis Podcast ,"Podcast sekitar dunia NBA dengan perspektif angka (re: Fantasy, Statistik, dan $$$ di belakangnya)  Part of #BoxOutID. Follow us on instagram/twitter @attlbasket  PS. Untuk episode 1 - 16, bisa langsung dengerin di channel podcast Along The Touch Line"
2CH98Uuqp3jKksgXuPRfAm,PNS - Podcast Nelsen Seperempat,"Berbicara dengan orang yang berbeda, menceritakan tentang pengalaman dan pengetahuan dan mengobrol secara santuy dengan Nelsen Seperempat. Only On Spotify"
1mXEIZadpmpMD21OaOQLzU,RASI PODCAST,Rasi Podcast Dari RASI FM Merupakan Ruang Dengar Yang Dibuat Khusus Untuk Sobat Rasi Yang Berada Dimana Pun Dengan Tema-Tema Yang Seru Dan Menarik Agar Tetap Merasa Dekat Dan Semakin Akrab. . . Kirim cerita kalian di rasifmunijoyo@gmail.com atau DM di Instagram @RASIFMUTM
3atCfUfajmoBKELGkmv0dx,Cowok & Cewek Podcast,Cowok & cewek podcast keseruan antara dua pikiran cowok dan cewek yang berbeda.  Support this podcast: https://podcasters.spotify.com/pod/show/cowokcewekpodcast/support
2FWPqWt9OcMler0owM0Trv,doteens ,"doteens merupakan Platfrom Media berbasis Community yang Informatif dan Edukatif untuk Generasi Z di Indonesia, dengan menghadirkan konten-konten edukasi dan berbagai program yang diharapkan dapat membantu Gen Z dalam pendidikan dan kehidupan sosialnya yang lebih baik lagi #AmbilKesempatanmu"
5kvT9WVWyR0QEvhrkCLCJ2,The JIS Podcast,"Join Jakarta Intercultural School for discussions about education, developing the whole child, learning in Indonesia, and more on the official JIS Podcast."
4sIwgOsk0d4ZrycSGoQP3A,AFLEK Institute Podcast,"Aflek Institute bukan sebuah institusi pendidikan. Kami hanya sekumpulan manusia yang gemar berbincang tentang segala hal, hingga lupa waktu. Podcast ini direkam menggunakan platfom video conference. Karena bagi kami, jarak harus disiasati."
04qlpaa2BlJSdQIw87AbJG,TANYA SEJARAH,Podcast Tanya Sejarah merupakan saluran digital untuk mengupdate informasi-informasi seputar sejarah. Kalian bisa mengajukan pertanyaan ke alamat email cahnggotong@gmail.com Support this podcast: https://podcasters.spotify.com/pod/show/romandhon-emka/support
4VTdTrz9bv7ci1TqBCgnj9,Potkes Cinta,"“Cinta... apalah arti sebuah cinta.” - Mandra.  Siniar romantika ini bisa kamu dengar dan resapi dengan seksama melalui aplikasi Spotify.  Dari yang tersayang, Denboi, Pandu, dan Dio."
1SDUmfTYLPKPrDPumhYp2w,Indonesia After Office,"Digital audio reminder untuk teman-teman pekerja di Indonesia, agar tetap membumi dan tetap menjadi manusia seutuhnya.                                          Kita akan membahas beragam hal mulai dari self development, karir, percintaan apapun yang dapat dibahas setelah Indonesia Office Hour. So, keep on listening, and be remember to be 100% human! Ciao! x"
1m9z2KPBohzJEKpzMIBZ3c,#ZEROKNOWLEDGE Podcast,"Podcast American Football NFL pertama dan terdepan di Indonesia persembahan dari NFL Fans Indonesia! Dipandu oleh @fadhilsaputra, @thufeilmuhammad, Fadhil OH, @agianggadarma, Oka, Julian, Allvin, Andra dan Nuha.  FOLLOW Twitter & Instagram @nflfansindo dan gabung LINE OpenChat ""NFL Fans Indonesia""."
4bAiGwpCNUwZTYX7NEdNmm,Cerita Kita Kita,"Hai, aku Dinda. Selamat datang di podcast cerita kita kita. Tempat di mana setiap cerita menjadi satu, mengingat kita dalam petualangan yang menyenangkan... Karena semua cerita, milik kita bersama. Ayo, menjelajahi cerita bersamaku!  Let's be friend!  Find me on Instagram : @ceritakitakita.id"
74ZCQDGIIMA4JNNeKiUz26,NGEMENG PODCAST,"Ngemeng-ngemeng, podcast ini dipandu langsung oleh Pijul; Kate; dan Haji Botak."
0yrNo23uwvZVQRE3ysbWmm,PODCAST PEMBANGUNAN,Halo akang teteh semuaa! Podcast Pembangunan ini akan menyajikan pembahasan pembahasan yang relate dengan kehidupan atau yang sedang akang teteh semua rasakan baik itu perihal hilangnya semangat belajar ataupun sebaginya. So tunggu apalagi mari dengarkan Podcast Pembangunan yang akan menemani akang teteh semua dikala mengisi waktu atau menamani saat mengerjakan tugass
6lBoqSnDSgqZB7g10UAeWE,Podcast Inside JAKTV,Inside merupakan program podcast islami dari JAKTV yang mengundang berbagai tokoh untuk berbagi kisah inspiratif dan ilmu.
6qNVeDXuNeodBskMwwmsdR,PodSos,Oke jadi sebenernya podcast ini cuma ngereupload audio dari channel youtube gua. Buat yang mau liat komuk gua bisa banget lu mampir ke youtube gua. Youtube : Jri Samsoe
56rGqVWvpSf4OjuMbjxEye,Podcast Tetangga,Taufan dan Idham. Podcast Tetangga-- Podcast isinya bercanda. Episode baru tayang sesukanya. Temukan kami di Instagram: @podcasttetangga
1pUeRdE0DhjE9Yg0ElRPOc,Indonesia In-depth,We explore what’s beneath the surface of an otherwise simplified or overlooked discourse in Indonesia; capturing the innermost stories of the people and events at the beating hearts of Indonesia's politics and culture.
1041LpRKIPRu17720sMT1A,PODTREID - PODcast TRE InDonesia,"Konten Audio seputar Mental Health, trauma dan stress release, dari TRE Indonesia, yaitu Pusat Penyebaran dan Pengembangan teknik self healing TRE di Indonesia."
0sWp49I9xjfKfFQXcF4Flq,speakindo.life ,"Speak indo podcast is a medium to think about life while learning the Indonesian language and culture. In addition to the Indonesian folk stories in season 1, we also want to share personal stories that might help inspire others. Each true story in each episode is shared by a real i n d o person who will present it in Indonesian and which we will then translate into English. Also available on tiktok, youtube (for text), FB page (for text and info).  @speakindo.life    Selamat menikmati!  Level of Indonesian and English fluency: Beginner (A-B section ONLY)-Intermediate-Advanced.  Support this podcast: https://podcasters.spotify.com/pod/show/speakindo/support"
1gYLpGcAL2vxUokntGfiX2,Cerita Mama Itin,"Welcome! Dalam podcast ini, kamu akan belajar berbagai hal tentang kehidupan dan pengembangan diri seorang Mama.  .  Podcast ini saya buat untuk wanita Indonesia agar bisa bertumbuh setiap harinya.  .  Kalau ada pertanyaan/kolaborasi, DM aja di @ceritamamaitin ya!  .  Jangan lupa follow & nyalakan lonceng agar tidak ketinggalan episode barunya!  .  ""Teruslah belajar, karena tidak ada sekolah untuk menjadi seorang Mama"""
2y5KZXqWBlqhTpJAJ2kdV6,Sekolah Sukses,Kita belajar dari mentor-mentor hebat untuk bisa sukses dalam arti sebenarnya.
6NR2AdgoqKScIcs8lVXVy2,Afif Miqi,"Podcast dari Youtube Afif Miqi yang berisikan tentang dunia percintaan termasuk tips dan trik. Jangan Lupa check youtube Afif Miqi. Find me:  INSTAGRAM - https://www.instagram.com/kolerism  JOB - sayheymiqi@gmail.com  STAY LOVELY BE NICE  BE YOU  BE A BETTER YOU, FOR YOU.  jangan lupa download Dengarkan: Appstore: https://apps.apple.com/id/app/dengarkan/id1522670884?l=id Playstore: https://play.google.com/store/apps/details?id=com.waves8.app.indo  #cinta #love #tips #trick #percintaan #millenial #podcast #youtube #youtuber #podcaster"
4XghMCGHwtPkxG3OAD9SgO,Podcast Bahasa Indonesia ,Podcast bahasa Indonesia bertema pendidikan. Isi podcast merupakan rangkuman dari pembelajaran bahasa Indonesia yang sudah dipelajari
1RuuRhilBseb2C5oIzDZk9,Podcast Bahasa Indonesia,Podcast ini untuk memenuhi tugas UTS mata kuliah Pembelajaran Bahasa Indonesia SD/MI.
10EYiO5N26vXDTGrEF5cE1,Podcast Rokok Indonesia,Membahas isu seputar rokok di Indonesia
11vbOJTcWWHfhGFGWXN1T7,JEJAK SEJARAH INDONESIA,"Selamat datang di ""Jejak Sejarah Indonesia"" – podcast yang akan membawa Anda dalam perjalanan mendalam melintasi zaman-zaman penuh warna dalam sejarah Indonesia.  Dalam setiap episode, kami akan mengungkap lapisan-lapisan sejarah yang mungkin belum Anda ketahui, menggali peristiwa-peristiwa penting, dan menyoroti peran berbagai tokoh yang turut membentuk nasib bangsa ini.  Mari kita bersama-sama merayakan, merenung, dan menghargai sejarah yang telah membentuk kita sebagai bangsa. Dengan ""Jejak Sejarah Indonesia,"" mari kita buka pintu cakrawala pengetahuan yang bisa bermanfaat bagi peradaban."
5wapp9IeAvV5mtAFeHktyP,Indonesian Language Podcast ,"This podcast will help foreigners to increase there are levels In Indonesian and also displays Indonesian content regarding various things you need to know from general expressions of greeting, communicating well, culture, Indonesian insights, etc"
2gnYfEJJaIunnIwGFvzZnZ,BrideTalk Indonesia ,Marriage Academy for Muslimah
7rqgokkBFbp5WuweWtYp04,PODCARISWED (Podcast dari Swedia),Bacotan suka-suka mahasiswa Indonesia di Swedia. Cuma mau cerita dari hal-hal gak penting sampai gak penting banget seputar kehidupan di Swedia. Swedia bukan cuma IKEA coy!  IG @podcariswed.id
3vMmw7H3o3IjEcA66eDNYB,Perempuan Gila Grow Up,"Hallo, disini aku akan sering upload podcast terkait pengembangan diri, menjadi wanita berkelas, wanita yang bernilai tinggi, feminim energy, kita akan grow up bareng ya teman-teman."
35BriXxPqV3Tw3Qa0vzgIU,Reopen Indonesia: The Podcast,"Reopen your mind, Reopen your eyes, Reopen Indonesia"
29I7zy2yeoBEAwnq1ZhfQz,Podcast Sastra Indonesia,"PSI (Podcast Sastra Indonesia) adalah platform dimana mahasiswa Sastra Indonesia bercerita, berkeluh kesah dan membagikan tawa melalui sebuah audio"
4AXn2CfqvIZ3R05hgGVryq,"podcast sejarah indonesia XI MIPA 2 ""proklamasi""",podcast tentang sejarah indonesia mengenai pembuatan teks proklamasi bersama  Sabaq ramadhan K (32/XI MIPA 2) Rosa Eka R. (31/XI MIPA 2)
4AdKxXpDyGJYrMa3jZG5rv,Belajar aja deh,Belajar terus
0U4afmmuiEBQIZbCzTpNp8,Percaya Diri Dan Mencintai Diri Sendiri,"Menjadi seorang yang percaya diri dan mencintai diri sendiri itu penting, karena dari situ kita bisa menampilkan hal baik pada diri kita maupun orang lain. Jadi kurangi insecure perbanyak bersyukur."
1sfdJzpzlTrp86LXZ5Fbb5,Energy Bar Podcast by Solar Warrior Indonesia,Energy Bar is a Podcast content initiated by Solar Warrior Indonesia to share awareness about renewable energy and anything related to green environment concern.
7gxXDJEdK3vJoHGA8Hac6t,Podcast: Sejarah Kepulauan Indonesia,Loh dunia bergerak??? Emang dunia punya kaki? Gimana sih maksudnya? Jadi kami kelompok 5 10E6 disini akan menjelaskan tentang pembentukan kepulauan Indonesia dalam bentuk podcast!!!
3u5P1pZY27fmm7eVOlbuVC,Teman dari Kecil Podcast,Podcast teman dari kecil adalah podcast yang penuh dengan canda explicit dan candaan bapak-bapak. Untuk anak-anak dibawah umur disarankan untuk tidak mendengarkannya.!
3VVheMeo7zON2KBOB1azQ9,Podcast Ideologi Politik dan Ideologi Pancasila di Indonesia Kel 6,Podcast Ideologi Politik dan Ideologi Pancasila di Indonesia kelompok 6
7CFRwOCYK3sN16ouBdG0Yf,Indonesian Swifties Podcast,"Hai swifties Indonesia, yuk join bareng kami. Bakal ada topik seru yang akan aku bawakan tiap weekend, sekaligus ngobrol bareng swifties juga di podcast ini. Kuy, jangan ketinggalan."
4iYZRsssuG19UHpCvgykHw,POKKII - Podcast Keluh Kesah Insan Indonesia,Podcast yang berisikan keluh kesah insan-insan Indonesia tongkrongan coffee shop dengan bumbu toxic-positivity  Buat yang mau tanya tanya bisa ke @wetryanythingwewant di instagram
7Cykou0DnJZMD9LIyjotdr,Ajang Hidup Podcast,"Berisi jutaan pertanyaan Apa Aja Tentang Hidup, mulai dari kutipan dari buku-buku, obrolan yang random, remeh, receh, pengalaman hidup serta berbagai tips menuju mental yang lebih kuat.  Dibawakan oleh Nia yang juga akan dimeriahkan dengan teman-teman disekitarnya.  Selamat Mendengarkan :)   email : ajanghiduppodcast@gmail.com ig: @ajanghidup_podcast, @dhania_miftha"
4fXCZaqXBmZZrcPXLPWhC0,Teman Bertumbuh,"WELCOME! Dalam podcast ini kamu akan belajar berbagai hal tentang cara survive kehidupan dan pengembangan diri menjadi versi terbaikmu.   Podcast ini saya buat sebagai reminder untuk diri saya pribadi dan generasi muda agar bisa bertumbuh setiap harinya serta anak cucu saya kelak.   Kalau ada pertanyaan / kolaborasi, silahkan DM aja ke @toimah20 ya! Jangan lupa follow dan nyalakan lonceng agar tidak ketinggalan episode barunya ya!   Selamat mendengarkan dan selamat menemukan berbagai makna didalamnya.  Semangat bertumbuh! Stay growth humans!!  We learn ➡️ we grow together!"
4X47QNwvt5Ba8eALf2WM0n,podcast sosialis indonesia,Podcast ini bertujuan untuk mengingatkan kembali sebuah ideologi yang aktif di indonesia pada masa demokrasi terpimpin 1959-1965 dimana negara kesatuan republik indonesia mempunyai tujuan untuk mencapai sebuah kesejahteraan dalam membangun negara . kami akan membahasnya dengan menyenangkan serta mengingatkan pentingnya sebuah ideologi dalam negara.
38o9bukrxevbaFSTTnViRN,Thematic Podcast by FPCI Universitas Islam Indonesia,"Thematic Podcast is a signature podcast presented by Foreign Policy Community of Indonesia Chapter Universitas Islam Indonesia. We help the audiences to catch-up with Indonesia's foreign policy, international dynamics, as well as any kind of things that related to our values.   Keep in touch with us on other platforms! Instagram: @fpci_uii Medium: https://fpciuii.medium.com/  Spotify: Thematic Podcast by FPCI UII Twitter: @fpciuii Email: fpciuii@gmail.com"
2xTTZi56nqNDYJXkZfxmlu,Belajar Bareng,"Yuk! kita belajar bareng. Kita BISA karena biasa, Kita pintar karena BELAJAR."
0ThUqHD0qm03gyONcpcX9x,Happy Go Go,"Setiap hari Jumat, Podcast HAPPY GO GO merupakan gabungan antara komedian yaitu Mimin dan Kimau dengan Siva si cewek seksi yang mencoba melucu. Kita akan obrolin semua hal yang lagi happening untuk dibahas, seperti mental health, relationship, karir, gosip, dan masih banyak lagi yang tidak bisa ditulis semua disini.Kita akan berisik bertiga dan seru seruan, penuh canda tawa dan membuat kalian lemas dan happy setelah mendengarnya.Podcast Happy Go Go adalah Podcast Original Spotify yang bekerjasama dengan Fremantle Indonesia"
0BiL52fDhpPlURu0G1IvTL,Podcast Kedokteran Indonesia,ngobrolin apa yang dilihat dan dirasakan dokter dan tenaga kesehatan
7zpbAMCsSZgbHkC0NsND6Z,Podcast Kedokteran Indonesia,ngobrolin apa yang dilihat dan dirasakan dokter dan tenaga kesehatan
4AChOshTLnpArWe3nxzCZd,Psikolog yang #SukaMikir,"👋Hai, Psikolog disini. Selain konten, disini juga ada semua omongan, tulisan, dan curahan hati saya.  🫂Memperkuat SDM Indonesia, satu konten dalam satu waktu. ✍️Psikolog, Konsultan, Pengajar, Pembicara, dan Penulis. #SukaMikir."
4l6MIjjI15Gu7HyGR0yOZw,Understanding Indonesia Podcast with Gene Sugandy,"Welcome to the ""Understanding Indonesia"" podcast, where we delve into the fascinating world of Indonesia's business landscape and cultural dynamics. I'm your host, Gene Sugandy, a seasoned expatriate and cultural training expert residing in Jakarta. With years of experience working and living in Indonesia, I offer insights into the essential business protocols and cultural nuances critical for expatriates and business professionals navigating this vibrant market.  In this podcast, we will engage with top-tier CEOs, country managers, HR professionals, and industry leaders from prominent multinational corporations shaping the Indonesian business scene. Our biweekly episodes will feature enlightening interviews unveiling the unique challenges and successes encountered by both expatriates and Indonesian nationals. These leaders, renowned in their respective fields, will share their experiences, strategies, and the cultural intricacies of doing business in Indonesia.  Our discussions will focus on the critical aspects of building high-performance teams amidst the rich tapestry of Indonesian cultural differences. We'll explore innovative business strategies, dissect the successes and failures experienced by these professionals, and reveal best practices for bridging cultural divides. The podcast will offer a deep dive into the nuances of cross-cultural communication, equipping listeners with the knowledge to excel in the Indonesian business environment.  Whether you're a budding entrepreneur, a corporate executive, an expatriate new to Indonesia, or a long-term resident like myself, ""Understanding Indonesia"" is your gateway to understanding the intricate interplay between culture and business in this diverse archipelago. Our episodes promise not just stories and insights but a holistic perspective on the evolving professional ecosystem in Indonesia.  Join us biweekly for a journey filled with invaluable insights and inspiring stories. Together, we'll navigate the challenges, understand the opportunities, and build robust professional networks that bridge talent, organizations, and cultures. With ""Understanding Indonesia,"" you'll gain an insider's perspective, uncovering knowledge and inspiration beyond what's available on conventional platforms. Stay tuned with me, Gene Sugandy, as we continue to explore and understand the rich cultural and business landscape of Indonesia."
2UjMO9OUSYkFqC0hVq3OmE,CERITA SERU,Tebar Ilmu untuk generasi emas Indonesia
6PfICfRK3DVgmdG6jzh2Jb,Waktu Indonesia Bagian Podcast,"Halo Sobat Ganeca! Selamat datang di podcast terkeren se-Indonesia raya, hehe~ Jangan lupa ya, untuk terus selalu enjoy mendengarkan podcast-podcast kami selanjutnya!"
2RTZ4QMPuIAogklPt6QhmK,Sober Podcast,"SoBer alias Sotoy Bersama, sebuah podcast dari MainCantik Indonesia, ada Poppy, Aci, Vio dan Guff. Di podcast ini semua bakal ngomong apa adanya, bocor banyak dan saling sotoy (namanya juga Sotoy Bersama).  Powered by Firstory Hosting"
5bYiYDqZC5XGd7yfKe6A8F,"Yulia Darma Santi_211510102059_Podcast "" Pembangunan Pertanian Berkelanjutan Di Indonesia""_KPP R2",Didalam podcast tersebut saya menjelaskan tentang apa itu pembangunan pertanian berkelanjutan di Indonesia dan keunggulan dari pembangunan pertanian berkelanjutan
2kePPlL9a6GzLjRR72EJoa,Komedi Hitam Podcast,"Warning! 21+ adult content. berkomedi se hitam hitamnya, bahkan lebih hitam dari???  *clue: huruf belakangnya sama sama A follow Ig:@komedihitam_"
5Bqs7S5FZfy1p9vQ6gwjVK,Indonesian Teenagers,Obrolan seputar anak remaja Indonesia yang tak kunjung usai.
5kYnBiIPvumi82aPmSeGRb,Manusia Biasa,hanya manusia biasa yang tidak mengetahui banyak hal.
4T9Ceo6M8n09G1i7QnXuOP,Podcast Selamat Tenang,Selamat datang di Podcast Selamat Tenang !
0B3hwijNPBKc6zRDJ3CyR9,Podcast Kuliah Luar Negeri,"Parah sih kalau hari gini masih aja bingung buat kuliah ke luar negeri. Dengerin aja obrolan seru kita seputar dunia pendidikan di luar negeri, mulai dari kampusnya, program studi, beasiswa, biaya kuliah, syarat pendaftaran, dan lain-lain bakal dibahas secara tajam, setajam cutter...."
4sz92yjAAUZXKYgP49NKQv,Podcast Cerita Ayah,"Ini cerita seputar seorang ayah bersama keluarganya, pekerjaannya, lingkungan sosialnya, serta cerita-cerita menarik yang dapat memberikan inspirasi bagi para pendengar.  Selamat mendengarkan.  Youtube : Cerita Ayah Bayu"
5wlzfXnWG6bl3LL71ah9Zn,PODCAST NONGKRONG BARENG,Selamat datang di tongkronganku!
4r1QbnkkCW8fD1ihD0M9uC,PODIUM,"Podcast mingguan yang akan membahas tentang MotoGP, Formula One, dan Kejuaraan Dunia Balap lainnya. Dipandu oleh Rhafi Raynoor, PODIUM akan berbicara tentang informasi terkini, prediksi, rumor, dan post-race analysts. Brought to you by PLUS 62"
33J8PQK7fmIkrhme8YDyQt,Podcastnya Ade?,"Tiga anak muda yang sempat digadang-gadang menjadi penyiar pagi salah satu radio Jakarta, ehh ternyata hanya fiktif belaka..   Kenalin nihh ADE! Anggit, Deffri dan juga Ege yang siap ngebacot soal keresahan ade-adean diluar sana! Mulai dari pertemanan, percintaan hingga pernikmatan duniawi. Pokoknya mah ADE dehh!  📧 podcastnyaade@gmail.com"
1zfxPJ4vUznDDFkNM32JSD,PODCAST Gusti Romo,"NAHH,,, JADI DISINI …  Sebelum Kita Lanjut Dengerin nya….  SEBAIKNYA Jangan Lupa,,,, Tekan Tombol ""FOLLOW"" ama ""LONCENG"" nya DULU-YAA . . !   [TUJUAN]  PODCAST Gusti Romo  Ini adalah Sebagai TEMPAT/RUMAH  (Cerita/Curhat)  Tentang Cinta, Kasih Sayang, Seni & Kehidupan.  FOR MORE INFORMATION  (Asking Question)  EMAIL  - katasiapaproduction@gmail.com - podcastgustiromo@gmail.com"
5L0fTpuxGJKgG38X0WW0Q3,Podcast Sendiri,Podcast yang gw buat sebagai alternatif platform bercerita selain sosmed
1BPILibwBbzRPVF8WGrfVE,Media Kristen Indonesia,"Sharing kesaksian, khotbah, debat kristen, dll yang berkaitan dengan ke kristenan. bertujuan untuk menjangkau masyarakat yang lebih luas. Credit setiap episode telah di sediakan di deskripsi."
1ZGHRuSODFXDQGD1jAEvQb,4F Podcast Indonesia,Freedive Freedom Feel Free Tips dan trick freedive Ngobrol sama PAKAR Tahan Nafas Ngomongin kebebasan berekspresi dan ngerasain kebebasan itu sendiri.  Tongkrongin tiap sabtu di platform audio kesayangan kamu  #neverfreedivealone #alwaysdivewithproperbuddy #4fpodcastindonesia
7blyyBb7FzoMvD2sf4ujzn,DUCAST [ DUELIST PODCAST] INDONESIA ,Podcast yang membahas tentang yugioh yang mungkin pertama di indonesia
2QpMXvzjHsbKUJpHOKmI3n,Certecin Podcast Indonesia,hai Kenalin Yuk Sama Gw Di Certecin Podcast Indonesia Kenalin Nama Gw Aga Wardhana Gw Adalah Salah Satu Host Podcaster Yang Menghibur pendengar Setia Semua Semoga Dengan Perkenalan ini Jadi Pekenalan Yang lama yah heheheh
69GLkpJceLFS78b2ZVRSOK,One Piece Podcast Indonesia,Podcast One Piece dalam Bahasa Indonesia
02T7PbOVzsp6Ulm9Tuh4yn,Sobat sejarah: menambah wawasan sejarah setiap minggunya!,"Podcast ini memberikan wawasan sejarah agar kamu dapat belajar sejarah dengan lebih mudah, kapan dan dimanapun kamu berada"
4EkJHjx3us7t6YQuyIcG4P,TRENDS PODCAST INDONESIA,DRAMA PODCAST TEMAN DI KALA KAMU KESEPIAN DI KALA KAMU MAU TIDUR :)
5kOxHEOtm1ldGSmERkJidM,Podcast FPL Indonesia,Ngobrol ngalor-ngidul game populer Fantasy Primer League.
5MbuXdBc9LYzDzlZr95w1O,PODCAST EDUKASI BAHASA INDONESIA ,"Podcast Pembelajaran Bahasa Indonesia Kelas 2 MI/SD ""DONGENG"""
1eBKVxKRjfQRCf5QPKyQ3B,teen talks ,"halo semua! welcome to podcast ""teen talks"". apa kabar? semoga kalian baik baik aja ya. jika tidak, i'm always here for u.. selamat mendengarkan ya!  part of : @ndtaenjln_"
1jvyyxUXQmxQhIwxYDrBrB,4 Menit Bahasa Indonesia ,Ayo belajar bahasa Indonesia 4 menit setiap hari!
1cEiJYF56j0ENq0WGK3BAM,CASTANESIA (PODCAST BAHASA INDONESIA),Castanesia (Podcast Bahasa Indonesia) berisi beberapa obrolan dan materi tentang mata pelajaran Bahasa Indonesia.
1ExMKPJnnW8jVdZRSvYQEr,PODCAST SEJARAH INDONESIA,"KELOMPOK 3 NAMA:1.Melsa Nagita S            2.Septiya Ega N KELAS:X MIPA 2          PODCAST SEJARAH INDONESIA             KERAJAAN KALINGGA(HO-LING)         Pada abad ke-6 berdirilah suatu kerajaan yang bernama Kalingga atau Ho-ling seperti sebutan yang diberikan sumber dari Tiongkok(Dinasti T'ang).Lebih lanjut ,Dinasti T'ang menyebutkan bahwa letak kerajaan Kalingga berbatasan dengan laut di sebelah selatan,Ta-hen-la (kamboja) di sebelah utara,Po-li(Bali) di sebelah timur,dan To-po-teng di sebelah barat."
